path,label,length
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest036_x264__5.npy,Arrest,239
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest036_x264__6.npy,Arrest,239
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest036_x264__7.npy,Arrest,239
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest036_x264__8.npy,Arrest,239
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest036_x264__9.npy,Arrest,239
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest037_x264__0.npy,Arrest,133
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest037_x264__1.npy,Arrest,133
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest037_x264__2.npy,Arrest,133
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest037_x264__3.npy,Arrest,133
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest037_x264__4.npy,Arrest,133
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest037_x264__5.npy,Arrest,133
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest037_x264__6.npy,Arrest,133
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest037_x264__7.npy,Arrest,133
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest037_x264__8.npy,Arrest,133
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest037_x264__9.npy,Arrest,133
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest038_x264__0.npy,Arrest,137
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest038_x264__1.npy,Arrest,137
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest038_x264__2.npy,Arrest,137
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest038_x264__3.npy,Arrest,137
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest038_x264__4.npy,Arrest,137
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest038_x264__5.npy,Arrest,137
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest038_x264__6.npy,Arrest,137
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest038_x264__7.npy,Arrest,137
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest038_x264__8.npy,Arrest,137
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest038_x264__9.npy,Arrest,137
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest040_x264__0.npy,Arrest,110
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest040_x264__1.npy,Arrest,110
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest040_x264__2.npy,Arrest,110
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest040_x264__3.npy,Arrest,110
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest040_x264__4.npy,Arrest,110
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest040_x264__5.npy,Arrest,110
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest040_x264__6.npy,Arrest,110
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest040_x264__7.npy,Arrest,110
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest040_x264__8.npy,Arrest,110
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest040_x264__9.npy,Arrest,110
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest041_x264__0.npy,Arrest,240
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest041_x264__1.npy,Arrest,240
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest041_x264__2.npy,Arrest,240
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest041_x264__3.npy,Arrest,240
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest041_x264__4.npy,Arrest,240
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest041_x264__5.npy,Arrest,240
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest041_x264__6.npy,Arrest,240
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest041_x264__7.npy,Arrest,240
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest041_x264__8.npy,Arrest,240
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest041_x264__9.npy,Arrest,240
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest042_x264__0.npy,Arrest,99
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest042_x264__1.npy,Arrest,99
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest042_x264__2.npy,Arrest,99
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest042_x264__3.npy,Arrest,99
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest042_x264__4.npy,Arrest,99
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest042_x264__5.npy,Arrest,99
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest042_x264__6.npy,Arrest,99
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest042_x264__7.npy,Arrest,99
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest042_x264__8.npy,Arrest,99
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest042_x264__9.npy,Arrest,99
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest043_x264__0.npy,Arrest,674
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest043_x264__1.npy,Arrest,674
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest043_x264__2.npy,Arrest,674
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest043_x264__3.npy,Arrest,674
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest043_x264__4.npy,Arrest,674
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest043_x264__5.npy,Arrest,674
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest043_x264__6.npy,Arrest,674
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest043_x264__7.npy,Arrest,674
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest043_x264__8.npy,Arrest,674
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest043_x264__9.npy,Arrest,674
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest044_x264__0.npy,Arrest,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest044_x264__1.npy,Arrest,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest044_x264__2.npy,Arrest,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest044_x264__3.npy,Arrest,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest044_x264__4.npy,Arrest,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest044_x264__5.npy,Arrest,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest044_x264__6.npy,Arrest,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest044_x264__7.npy,Arrest,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest044_x264__8.npy,Arrest,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest044_x264__9.npy,Arrest,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest046_x264__0.npy,Arrest,492
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest046_x264__1.npy,Arrest,492
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest046_x264__2.npy,Arrest,492
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest046_x264__3.npy,Arrest,492
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest046_x264__4.npy,Arrest,492
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest046_x264__5.npy,Arrest,492
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest046_x264__6.npy,Arrest,492
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest046_x264__7.npy,Arrest,492
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest046_x264__8.npy,Arrest,492
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest046_x264__9.npy,Arrest,492
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest047_x264__0.npy,Arrest,3941
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest047_x264__1.npy,Arrest,3941
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest047_x264__2.npy,Arrest,3941
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest047_x264__3.npy,Arrest,3941
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest047_x264__4.npy,Arrest,3941
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest047_x264__5.npy,Arrest,3941
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest047_x264__6.npy,Arrest,3941
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest047_x264__7.npy,Arrest,3941
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest047_x264__8.npy,Arrest,3941
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest047_x264__9.npy,Arrest,3941
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest048_x264__0.npy,Arrest,254
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest048_x264__1.npy,Arrest,254
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest048_x264__2.npy,Arrest,254
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest048_x264__3.npy,Arrest,254
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest048_x264__4.npy,Arrest,254
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest048_x264__5.npy,Arrest,254
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest048_x264__6.npy,Arrest,254
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest048_x264__7.npy,Arrest,254
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest048_x264__8.npy,Arrest,254
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest048_x264__9.npy,Arrest,254
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest049_x264__0.npy,Arrest,737
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest049_x264__1.npy,Arrest,737
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest049_x264__2.npy,Arrest,737
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest049_x264__3.npy,Arrest,737
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest049_x264__4.npy,Arrest,737
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest049_x264__5.npy,Arrest,737
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest049_x264__6.npy,Arrest,737
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest049_x264__7.npy,Arrest,737
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest049_x264__8.npy,Arrest,737
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest049_x264__9.npy,Arrest,737
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest050_x264__0.npy,Arrest,444
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest050_x264__1.npy,Arrest,444
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest050_x264__2.npy,Arrest,444
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest050_x264__3.npy,Arrest,444
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest050_x264__4.npy,Arrest,444
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest050_x264__5.npy,Arrest,444
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest050_x264__6.npy,Arrest,444
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest050_x264__7.npy,Arrest,444
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest050_x264__8.npy,Arrest,444
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest050_x264__9.npy,Arrest,444
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest051_x264__0.npy,Arrest,675
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest051_x264__1.npy,Arrest,675
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest051_x264__2.npy,Arrest,675
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest051_x264__3.npy,Arrest,675
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest051_x264__4.npy,Arrest,675
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest051_x264__5.npy,Arrest,675
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest051_x264__6.npy,Arrest,675
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest051_x264__7.npy,Arrest,675
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest051_x264__8.npy,Arrest,675
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest051_x264__9.npy,Arrest,675
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson001_x264__0.npy,Arson,261
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson001_x264__1.npy,Arson,261
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson001_x264__2.npy,Arson,261
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson001_x264__3.npy,Arson,261
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson001_x264__4.npy,Arson,261
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson001_x264__5.npy,Arson,261
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson001_x264__6.npy,Arson,261
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson001_x264__7.npy,Arson,261
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson001_x264__8.npy,Arson,261
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson001_x264__9.npy,Arson,261
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson002_x264__0.npy,Arson,277
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson002_x264__1.npy,Arson,277
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson002_x264__2.npy,Arson,277
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson002_x264__3.npy,Arson,277
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson002_x264__4.npy,Arson,277
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson002_x264__5.npy,Arson,277
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson002_x264__6.npy,Arson,277
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson002_x264__7.npy,Arson,277
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson002_x264__8.npy,Arson,277
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson002_x264__9.npy,Arson,277
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson003_x264__0.npy,Arson,250
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson003_x264__1.npy,Arson,250
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson003_x264__2.npy,Arson,250
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson003_x264__3.npy,Arson,250
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson003_x264__4.npy,Arson,250
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson003_x264__5.npy,Arson,250
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson003_x264__6.npy,Arson,250
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson003_x264__7.npy,Arson,250
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson003_x264__8.npy,Arson,250
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson003_x264__9.npy,Arson,250
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson005_x264__0.npy,Arson,73
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson005_x264__1.npy,Arson,73
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson005_x264__2.npy,Arson,73
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson005_x264__3.npy,Arson,73
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson005_x264__4.npy,Arson,73
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson005_x264__5.npy,Arson,73
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson005_x264__6.npy,Arson,73
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson005_x264__7.npy,Arson,73
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson005_x264__8.npy,Arson,73
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson005_x264__9.npy,Arson,73
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson006_x264__0.npy,Arson,175
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson006_x264__1.npy,Arson,175
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson006_x264__2.npy,Arson,175
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson006_x264__3.npy,Arson,175
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson006_x264__4.npy,Arson,175
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson006_x264__5.npy,Arson,175
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson006_x264__6.npy,Arson,175
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson006_x264__7.npy,Arson,175
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson006_x264__8.npy,Arson,175
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson006_x264__9.npy,Arson,175
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson008_x264__0.npy,Arson,76
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson008_x264__1.npy,Arson,76
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson008_x264__2.npy,Arson,76
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson008_x264__3.npy,Arson,76
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson008_x264__4.npy,Arson,76
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson008_x264__5.npy,Arson,76
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson008_x264__6.npy,Arson,76
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson008_x264__7.npy,Arson,76
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson008_x264__8.npy,Arson,76
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson008_x264__9.npy,Arson,76
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson012_x264__0.npy,Arson,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson012_x264__1.npy,Arson,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson012_x264__2.npy,Arson,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson012_x264__3.npy,Arson,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson012_x264__4.npy,Arson,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson012_x264__5.npy,Arson,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson012_x264__6.npy,Arson,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson012_x264__7.npy,Arson,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson012_x264__8.npy,Arson,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson012_x264__9.npy,Arson,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson013_x264__0.npy,Arson,398
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson013_x264__1.npy,Arson,398
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson013_x264__2.npy,Arson,398
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson013_x264__3.npy,Arson,398
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson013_x264__4.npy,Arson,398
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson013_x264__5.npy,Arson,398
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson013_x264__6.npy,Arson,398
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson013_x264__7.npy,Arson,398
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson013_x264__8.npy,Arson,398
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson013_x264__9.npy,Arson,398
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson014_x264__0.npy,Arson,164
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson014_x264__1.npy,Arson,164
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson014_x264__2.npy,Arson,164
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson014_x264__3.npy,Arson,164
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson014_x264__4.npy,Arson,164
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson014_x264__5.npy,Arson,164
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson014_x264__6.npy,Arson,164
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson014_x264__7.npy,Arson,164
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson014_x264__8.npy,Arson,164
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson014_x264__9.npy,Arson,164
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson015_x264__0.npy,Arson,639
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson015_x264__1.npy,Arson,639
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson015_x264__2.npy,Arson,639
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arson/Arson015_x264__3.npy,Arson,639
